tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,senior_citizen,partner,dependents,multiple_lines,Churn
40,46.052864847974355,1973.8584392412383,One year,Bank transfer,Fiber optic,1.4185798438544959,-1.105599985733819,3.200539513792987,-2.4229546001581457,-1.5666390693731564,-2.685069296869186,-1.1781573755562,4.725112383413366,-0.07833885946320507,0
36,86.09415735644785,3297.5341759347766,One year,Bank transfer,Fiber optic,-1.5437244737250264,-1.068791431982553,-0.4125674334132958,-1.0178603845570966,-0.059644914598339094,-1.0358005722910104,-1.242090527941345,2.0469157734535925,0.2523813478588761,0
34,47.337787670208314,1550.7614123957546,One year,Bank transfer,Fiber optic,0.16996809346238195,-1.5431472764338028,0.47383917737413184,0.2964913566512025,1.2914483484662442,-2.570510058184248,-0.811978540978401,0.4413498256371962,-0.016149229027319523,0
24,90.22633417037653,2317.8888262425326,One year,Bank transfer,DSL,-1.9737425811953588,1.5541268832095332,1.772626008621622,5.8399055662690955,-2.445134428367674,0.7475584196441231,1.758308034020129,-5.347287973865634,2.380184595245862,0
37,118.5676100135404,4329.034248934237,One year,Bank transfer,Fiber optic,-2.4436574701290183,-1.694432591246473,1.6494941606121438,-1.558425356850904,3.4286447790114547,-2.3658517550866898,-0.5090127127453556,-0.1481258346766775,-1.5430621012592094,0
20,91.60078382637931,1760.2328257304102,One year,Bank transfer,Fiber optic,0.16116079615574508,-3.858207342121102,4.215103733999948,-1.1848281471548874,1.1344460717240499,-6.4175602643301115,2.6636731940619613,2.8742747943521576,-2.1285371335574403,0
25,34.72262287260234,860.1082815045181,Month-to-month,Bank transfer,Fiber optic,0.06495446700204743,4.420221657651137,0.6334764167538838,-3.9135790130461383,2.423988255468412,-4.55904717781631,-2.8578455111281684,-3.7198214512588845,1.4998159621928422,0
29,26.986386639891613,983.7964268204364,One year,Bank transfer,Fiber optic,1.4073854987923111,2.162641246492239,0.788893816850027,-2.06707952219475,-1.0701395103827285,-2.5001382394833915,0.8580544257451741,0.36441775539411886,-1.2447131350634313,0
37,56.47521609162348,2107.908549574323,One year,Mailed check,Fiber optic,0.7471852857532779,2.096359935410182,0.5658297025181893,-1.6704531858248932,-0.7156305643251535,-2.0752233693306654,0.3173945544060296,-2.6903663659368293,2.7791720649054543,1
28,49.83840051342817,1313.23411346344,Month-to-month,Bank transfer,Fiber optic,-2.1992483960332425,3.4750683110843674,1.195275475867413,-0.05016532403599416,2.175494357689246,-0.6143879810427457,-3.7192952049034806,-3.5679180916628197,-0.3406330200071823,0
29,97.22819839563813,2867.6595708152436,Two year,Bank transfer,DSL,-4.16528262850678,-0.7306963495741904,-1.6723999412086585,5.88385505228593,-1.0040796235918756,0.43380963275664836,2.399119766475646,-9.186440380540668,5.300287313611209,0
32,35.08766804225074,1113.99359088247,One year,Bank transfer,Fiber optic,3.4819776381501852,1.374133350721881,2.032497651298068,-3.8791218627060147,-1.6190155625814628,-2.6233502880605912,-1.1799721668740994,5.831092642585705,-1.2228392080861652,0
42,64.86392775229125,2770.7169919501353,One year,Bank transfer,Fiber optic,-2.233063407987654,-0.7719488247015008,0.6776655544984129,0.7576983635822732,-1.8228943798866442,-1.7609753407853572,0.9031515276279326,-0.2028775956988563,0.20134582810031565,0
28,86.77349411963696,2643.4852154935597,Two year,Bank transfer,No,2.746382245190045,-0.2911244564625779,0.7028742171759514,-1.2553113090601244,-2.8260584163975873,2.9724944250099155,-1.8719802233664402,9.508989802312117,-2.116863553632801,0
38,93.83024403447527,3691.544903529824,Two year,Bank transfer,DSL,-2.188907488890499,-1.9726226331769199,-0.3423512175136363,3.848700369197659,-0.8888700836567649,-1.08439949608204,1.9378639806923936,-4.094086122826453,3.480986217845175,0
27,88.08309432279323,2301.678134856254,One year,Bank transfer,Fiber optic,-2.241704663057093,-1.921289449334764,1.010623445643549,-0.8574868694125568,-1.0767931291430675,-1.963238776870885,-1.3172810316138435,2.01717177976377,1.6414071557463283,0
33,93.02839736487917,3145.060421625773,One year,Bank transfer,DSL,1.2812268507378297,2.4475068602411065,1.4849918744017723,4.188590066281667,-2.7296168723474477,1.5807507904908686,3.1410406367133348,-2.963417824253414,0.9954022027361928,0
25,55.86913328092763,1563.2310830150277,One year,Credit card,Fiber optic,0.8684180183993104,-1.3639784841819502,1.0482986377178096,0.800535645314883,0.12145883452916673,-4.204460077719099,1.2706828094394864,-0.0870516328043823,0.6850739086062247,0
23,40.57732249429321,1030.6838789344467,Two year,Electronic check,No,2.1779086007862336,0.38834527233088556,2.619118816392004,-1.6606332052335664,-1.1038764927625477,-0.8196965530690409,0.49100001550339345,0.7073957151732819,0.3980022352534347,1
25,66.02753546057966,1616.1755861570314,One year,Bank transfer,Fiber optic,-0.7087025676181444,-4.195020532888972,-2.2274885048722872,-2.116840053042527,-2.7166734943879103,-0.95815983927975,1.3044271571947568,3.421717906339739,2.312276520829463,1
37,91.04427893494004,3453.4504092900834,One year,Bank transfer,DSL,-3.420868447036318,-1.0905033378611142,-1.609330427778318,2.2527788018730766,-1.9921252587051477,-1.7003055472745385,4.404809310085188,-6.5841612890658086,3.736372801183037,0
35,105.76912961497722,3687.2482620581573,One year,Mailed check,No,-0.300697949283778,-0.01905761329616973,2.154682188967313,-5.4878273910526545,0.5989229332725166,-0.000741852176392522,-2.912738309089421,6.532023508511477,-2.4366244311081946,0
32,67.28212607730018,2262.102817491128,One year,Bank transfer,Fiber optic,2.284185942071366,0.2933603577569621,1.919685509101494,-2.4372588439873253,-4.980872399445273,-0.3423585115046783,0.1712044599740039,8.78447822363513,-1.5482061558960423,0
27,20.0,560.2252688741463,One year,Bank transfer,DSL,-2.4272515869787465,-0.8406622664323887,1.058929411498499,6.546069590506846,-0.45918276622228626,-8.257961224087836,5.879847774137049,-12.103931890137446,1.8227676483390276,1
31,100.29021935477797,3235.02341061789,One year,Bank transfer,Fiber optic,-0.10512122569255067,-1.7484876114609955,-1.5086747687618653,-1.1188832991112898,-2.42126086901508,-0.38891659837064807,1.69175481652581,4.683920722935503,-0.3817567995566842,1
18,42.549485175229364,844.5764408816149,One year,Bank transfer,Fiber optic,-0.8319980243572405,-2.176540571600781,-0.10189055840498962,0.8150762626212769,-1.13566481667664,-2.079971382497316,1.8697404827293924,0.5243743378747329,-0.8547104119057001,1
1,25.255489205821547,-60.335712129356466,One year,Bank transfer,Fiber optic,3.0900415960325054,1.9509803416283371,2.5108704630512153,-3.149154425309451,-2.5771958994196424,-1.4845150401361777,-1.5800241019236494,5.851238277007564,-1.5115137123152098,0
32,32.04882695346679,1049.516323399683,One year,Bank transfer,Fiber optic,2.086067839197014,1.117352886210093,2.639748951470824,-2.8043780766334514,-2.231181795505501,-4.20440755656723,1.9171552385399995,3.046174680934123,-2.0102537990355596,0
29,53.20067066665158,1500.882582542225,One year,Bank transfer,Fiber optic,-0.5101109696011332,-0.036318554979478446,0.54872022234868,2.1035833995057573,-1.1386660840293525,1.6525662621748425,-0.5405505382992702,-4.261814687216744,4.127608339811328,0
24,60.48180404893601,1544.794514936931,One year,Bank transfer,Fiber optic,2.5745434469661244,0.7126709230963785,0.1483018989333501,-2.1000834080260242,-0.3070240134941109,-0.33028530222019126,0.6976707015428203,2.8629141267197777,-1.6701516061741186,0
23,63.80106184036228,1627.1127858246869,One year,Bank transfer,DSL,-2.441677435767586,-3.3515116174567976,0.5834493889336305,3.2964579491349206,4.973567483975059,-5.573897257821828,2.214429567729534,-8.45071970200307,1.5615238740407733,0
23,47.04849484307604,1169.012251496092,One year,Bank transfer,Fiber optic,1.7220129137719753,1.2754984241032812,3.6613298180851976,-1.8502862892389302,-2.765851264499328,-0.8392011331764435,-2.9702055651665527,4.181966513197294,1.401014505162237,0
38,95.35099799415852,3624.534715578281,One year,Bank transfer,Fiber optic,0.45362379199693814,-2.2723269060147357,4.02234739941388,0.9849752344751461,1.2996745659158746,-3.291488708550635,2.685200235684168,-0.8499584852564301,-0.8385122115210195,0
23,55.086761947742104,1458.719723091537,One year,Mailed check,Fiber optic,0.5085308944776992,-1.1650548458920138,0.6348180419051456,2.0691680112407136,-0.6304818161449584,1.971363071642054,-0.37875608903214886,-1.3756238852011566,2.0786674460485,0
25,99.95194641676764,2416.5336323945785,One year,Bank transfer,Fiber optic,1.3957995073944147,3.2968115792556585,3.6507466929049475,0.8162568192899907,-3.464523979625854,0.5875220349769519,1.0180694731480031,1.8781816726716005,-0.5627494637061228,0
5,45.00885184216078,322.17632629225307,One year,Mailed check,No,2.2383638843922897,-1.1782844737002507,1.2884145025875346,-2.194042963806173,1.3014024747954798,-0.7132793937621141,-1.2929077910728002,0.22598691471224303,1.825811832038251,1
32,87.69280365939584,2749.7681920931373,One year,Bank transfer,DSL,-2.65149437950466,-1.543649464909235,0.7007173387836337,1.1682708810591524,1.3036868478230836,-2.8871422069935644,2.8280385227072684,-8.259073761635308,4.094376908783732,0
35,50.63237870827407,1748.9481504420844,One year,Mailed check,No,2.3711961857067254,-3.5212296198029485,1.654389407045259,-0.3793492596081466,-1.529936997140386,-2.602103281369941,-0.16673531797171315,5.440597949615851,0.9291701533181942,0
37,20.0,821.5700987551731,One year,Bank transfer,Fiber optic,2.466411708351421,2.2290915906939803,0.9772392882870843,-2.172061106035647,-1.4965962422584425,-1.806942846184888,-0.20607021603455078,1.1172324468867298,-0.49626626217185876,0
31,71.58302312260983,2128.8106105058428,Month-to-month,Mailed check,Fiber optic,0.4267428973179407,0.9880207383567287,-3.106225026800812,4.747561287260999,2.1080860616831583,3.2122302496350956,2.092464930007873,-4.372979013800414,-1.9072249999083553,1
27,31.85404677208708,945.6338377812838,One year,Bank transfer,No,2.3818918048116235,0.040586311398359,-1.031111136547493,-0.22562775692839487,0.13770025145315834,1.6176136885056565,-2.0504523135678836,2.516758206298462,-0.2986189186254349,1
27,52.525522539093814,1506.8423105412592,One year,Mailed check,Fiber optic,2.4194635842727306,1.2854894520456703,-0.5261024899184079,0.3051621755891948,-3.2109425587369613,2.1299308240967285,-0.23921271341259853,2.8899835704979497,0.8631617383342485,0
19,38.889794461705975,672.6146460873015,One year,Bank transfer,Fiber optic,1.8196811330027365,-4.421443257263135,3.013561378076222,2.3660585501181037,-3.033803578891627,-3.7576177231317622,4.1134777598159635,2.114119174947647,0.49710246588137774,1
49,82.02972277035975,4008.15928023663,One year,Bank transfer,Fiber optic,-1.9592698332286904,0.9614426371687659,0.32142099523657564,0.8582742701111189,-2.213413685749149,0.8891916256057781,-0.5634566439999904,0.7395177788903659,0.08404398783979106,0
36,20.0,822.6522146728333,One year,Credit card,Fiber optic,0.8133692972025742,-1.6372750187341625,0.8103993064539041,-0.3435662440152264,-2.280437958229825,-3.8446431803786068,2.4079968780648717,3.571880413575017,-2.7830363505416384,1
38,86.44737904277497,3228.9155933826755,Month-to-month,Bank transfer,Fiber optic,0.6227691686288956,-0.3956004113722431,1.3857776760993457,3.245577773861626,3.380253462740294,-0.5638970777439847,0.5333351906288517,-3.386423261146931,-0.6854154523587714,0
21,20.230526901765217,499.0021699119195,Month-to-month,Mailed check,Fiber optic,1.153938717240462,1.6250452441579144,3.072418837229835,-0.22387879642740371,2.3871917287954947,-6.320247053536321,3.401227345745862,-8.384068175919941,1.1024675596463487,1
31,52.15608605862159,1767.1517627035196,One year,Credit card,No,1.0256699515666095,-6.708418620377893,-0.9360206863781584,-0.7901890571130753,-3.691157735081291,-0.3672457541133134,0.7584934331662821,11.751281360701544,-2.7684723175695845,1
38,74.54458006020903,2838.9298323035787,One year,Mailed check,Fiber optic,-1.401180928579433,-0.342673938786193,-1.232073731163958,3.3747130894620745,1.0703652820919018,1.1124729914859868,0.4180333762831161,-4.036376376586179,0.9748733055277465,1
9,29.402131901033343,204.96565133524246,One year,Bank transfer,Fiber optic,0.43920447822579267,1.3697932896218958,0.28131228161122435,-0.28553083415229175,-0.25938901772256573,-0.8611626763137814,-0.7463353768880804,-0.41957647024381434,-0.5811113642435795,0
32,30.294120966081984,976.997269701489,One year,Bank transfer,Fiber optic,0.9640411396144069,-0.030665467928818302,1.949509872206342,-1.0801338617470686,-1.3668603272752127,-3.3187184529881555,-0.31888994562316353,2.2753854594457583,-0.35327213003461544,0
25,42.50830440860881,886.0372863291709,One year,Mailed check,Fiber optic,2.102059077463174,2.120305159781558,-1.8944358869618325,2.9606946814922788,1.7061335276469825,2.500129322619705,2.519376664117053,-4.4944494255989325,-2.1925545896382648,1
29,59.72431220855205,1774.1861637584277,One year,Bank transfer,Fiber optic,-2.7899997343184126,-1.775301043295654,-0.5292927870257158,0.986823736331395,-1.4696388905639548,1.9021354158858716,-0.12324123311730095,-1.05043797008336,0.8845493903248087,1
31,20.0,578.270994062546,One year,Bank transfer,No,3.900693795774161,-1.8495982727188665,1.2653492845736936,-0.6091228809381091,-0.785300763562802,-1.5443881060755387,0.6212852712064849,5.546864113717156,-3.4016378437855477,0
24,31.23989132622122,827.5240421315112,One year,Bank transfer,DSL,-0.7176719513806422,2.1266885245005556,0.23252174931740588,-0.5265444855431252,0.1938443315799695,-2.412818855860376,1.8581844079026286,-4.398339192488241,-0.7978344886565614,1
31,76.99290908461823,2316.190445475083,One year,Mailed check,Fiber optic,1.4134838365475568,-1.3700357150952405,0.22663828543594633,-0.29837849179486364,-1.598103839272322,-0.274493352495696,1.4433429722895497,3.5922360441014587,-0.6902852886344972,0
30,30.754655314515986,881.6922133970604,One year,Bank transfer,Fiber optic,-1.0598669375842582,2.1743073038181118,0.24242743765096053,-1.2723999692269623,2.065942319527011,-4.648740119741301,-0.48752990324274914,-2.811636889453507,-1.4266116455632567,0
29,94.5612553071523,2749.0925702898626,One year,Bank transfer,Fiber optic,-3.337395129001195,-3.2232512042207158,-1.2393592300345602,0.5172163316663605,-0.14953147692772162,0.8303983046280697,-0.971799883850001,-0.9407010305011612,2.9602510155519512,0
41,63.29457620568463,2739.8078075884805,One year,Credit card,Fiber optic,-2.693828145312186,-3.3640034316455156,0.614536092858574,1.4080440994882375,2.952073317995421,-4.601648475529214,-0.42099640227252744,-3.3431729453476833,1.5131362732641342,0
39,57.366624506355606,2291.955255531594,One year,Mailed check,Fiber optic,4.0421707786083285,3.048377610459199,-1.360094826286773,1.1112358570579568,4.4376827987547465,-1.2909163502509762,0.2860141059310187,-2.6348284160880766,-1.8361745439904547,1
27,76.46862499053857,1956.2714605882322,One year,Bank transfer,Fiber optic,1.0066088915619578,1.861772386686488,0.11829073084097452,-1.4268201427641962,-0.8145426922698078,1.3120185542505944,-0.7677295196981363,3.433605724514279,-2.2930331575151657,0
25,20.0,595.9372327818381,One year,Mailed check,Fiber optic,0.42160150238892125,-0.5337366197251301,0.33695996100836356,-1.9244519579287565,0.07315281782210525,-2.580020614352525,0.2958659717844442,0.11804610321281932,-0.6117490644230208,1
39,120.0,4503.819552163401,One year,Mailed check,Fiber optic,-1.5670014340827167,1.3914715046754618,-0.6184352904567227,4.100880277294028,1.2305036478257632,3.7745612279944583,1.6752335052186416,-5.717424232748596,0.3972246903217418,1
15,108.17130418384059,1657.0523298666762,One year,Bank transfer,Fiber optic,-3.4503475549196887,-1.4251779949870684,-1.455152437209462,4.925632244154657,-1.1743440692420712,2.9424795356912403,0.13646022640633504,-1.807014064438707,1.2260840334367074,0
52,42.97218265907816,2162.4297537396915,One year,Bank transfer,Fiber optic,0.5735565712429982,0.8984108757866945,2.02856449256108,0.36921736043219533,-1.3567887979196844,1.0717423858829032,-2.06753714639924,3.224314533865947,-1.8686954889242018,0
18,116.96147015387491,1961.446600590171,One year,Bank transfer,DSL,-3.5542208391819425,1.3398250482397351,1.518794879020752,4.185737065754081,1.0083783374587654,-1.78325475322261,2.8121741191297907,-11.040520988596262,4.169566911791876,0
29,38.2505768512779,1084.9541625491258,One year,Mailed check,Fiber optic,1.2433078799196002,-1.8782984786679777,1.9933714554907005,1.0448779334333285,-1.1717099381837175,-0.8555871423229885,0.2856104599100675,2.4544940313584753,-0.7091005018833351,0
20,105.33889756000146,2192.647295617618,Month-to-month,Bank transfer,Fiber optic,-0.024514477025549763,0.8511178218614568,0.03565426057092591,3.189353334161811,-4.422230818796816,3.009739400825286,1.0866010703066444,1.7374630238735136,1.3652094265889252,0
20,102.41867551730256,2028.7168207535192,One year,Bank transfer,Fiber optic,-2.4624103813023677,-1.1158767254323212,2.5796161591212914,0.9012648983288822,-1.39492170531623,-1.8316172346413586,0.5066220755679894,1.3739377975997846,-0.5092999141438312,0
22,70.04961350048379,1584.6793121005637,Month-to-month,Bank transfer,No,5.0226291904268425,-0.35407269376194206,-0.060150073433390405,-4.882513357120326,-3.1753096170164876,-1.8084115840637125,0.1276450762527499,12.694956396656329,-3.1895392980755193,0
26,37.01307461295321,1019.1749615597432,One year,Bank transfer,Fiber optic,-3.341169186863243,-0.935933456486951,1.1814670910009846,0.4308256705614941,-0.3587324500797522,-1.5407645019115526,0.19639785572934476,-1.7350409624793164,-1.3315113352634302,1
31,46.816673861230726,1343.2424659790506,One year,Mailed check,Fiber optic,3.0713042321247257,-1.9443170225849005,-1.2211134786604458,-0.1430004762056064,0.29286840145991966,0.47817839099803444,2.0036078368518546,0.8668998652801809,-0.10876440644043295,0
31,78.74601119479559,2488.021106374745,Month-to-month,Bank transfer,DSL,-0.7734677503973035,1.0570842769314552,1.1771873332466882,2.008895731732648,3.1578452136066133,-2.5941997944099593,1.805132165742562,-8.313669787134643,1.722240912856312,0
27,103.92376955440011,2784.372744761551,One year,Bank transfer,DSL,-1.4017797819274005,1.8054447391947237,1.1383159963091665,5.545965785560174,2.041122070113266,0.255733640916248,1.7408386888542833,-8.571303723538076,1.5747709762167523,0
25,65.83379028046313,1728.7775014113643,One year,Mailed check,Fiber optic,2.2811605169449733,-0.41995342339654385,-2.3093997812428064,-0.6727933501425463,1.046152485122836,-0.23086136844758848,1.4783312157010828,-0.5483540922047175,0.6729085882534753,1
31,51.46000167986187,1669.7429331597789,One year,Bank transfer,Fiber optic,1.2842258902064179,0.4425687985782125,0.5372999958819458,-1.650354848472983,-0.38948387156615494,-1.7458843828915542,-1.4735707375376004,4.852912426128,-2.0948979658640963,0
32,74.38103527358136,2372.964192675038,One year,Mailed check,No,1.648457672067273,-2.6056209863951043,0.6325584301789168,-1.4817973821328028,-0.09978878675120151,1.2404611831632493,-0.5434580044910997,2.50958353243318,1.498522566980787,1
35,66.40094817552199,2453.2665499722634,Month-to-month,Bank transfer,Fiber optic,2.2435624998092623,1.6108699782343237,1.0159957194872753,-1.2793646794716866,-1.8902626677350334,2.5428247900055547,-1.2401196408783735,1.6366600609092687,1.508424196507688,0
22,115.14499609867212,2510.898401487144,One year,Bank transfer,Fiber optic,-3.499425372465071,-0.20042990505225244,1.712004502996768,0.8797920607751901,1.9255001691571842,-3.518803793767524,-0.6793633583477918,-2.8707493170408576,0.9747271623861176,0
36,28.756649967562637,1097.5997845230477,One year,Bank transfer,Fiber optic,1.3361797214641493,1.3176600311709779,2.208368179423796,-3.265926248408261,0.6501396646449435,-5.594425356552639,-0.7087487401504238,-0.7680965641297974,1.2279627235825097,0
33,62.96316161676772,2025.2851810138413,One year,Mailed check,Fiber optic,3.078677308908618,0.2705897630413505,2.575952889593779,-4.449046573754511,-1.5589996636029286,-2.2756743274823323,0.6744901286377956,4.885378336004689,-0.8329111757668686,1
28,93.3062681233191,2468.812961957439,One year,Mailed check,Fiber optic,0.8804577906760463,-2.6730139195504012,-0.23352442837402476,-3.3382834645823642,-3.2690998499463486,-1.3041851931522388,2.058424819932396,3.9828237510373645,2.6609855010273,1
36,80.40022228160423,2935.2180555928926,One year,Bank transfer,Fiber optic,-0.957211228802586,-2.0198796986497474,0.1518027485969855,0.39724907822437916,0.14872298335836476,-1.4900752027703663,0.9772029399234913,-3.0558089549672447,3.500483292682339,0
28,20.0,485.7709710146584,One year,Credit card,DSL,0.8398695954019426,2.3441593502405627,2.22362102145238,-1.9914661085952265,-1.7396920159409412,-5.292784335512089,0.7975260648094444,-1.4368090517217784,0.2076709376008794,0
43,51.81164228879483,2167.025432474994,One year,Bank transfer,No,1.9462225161773543,0.4111542750125088,1.4723653399688847,-2.4006422231655495,0.2399899078729597,-1.9516335084857495,-1.8274887857498556,4.6331481583624,-1.6932314283470924,0
21,114.9973123775629,2554.866201143993,Month-to-month,Bank transfer,Fiber optic,-3.3812402899331335,0.9954207562261639,-0.9888342726416146,-0.47232685621428416,1.344266278313202,0.8077337519784893,-4.059206537085679,-0.3707680115491905,1.6950728029322817,0
9,56.83892894816218,458.21918701445713,One year,Bank transfer,No,1.972138358811144,-3.252168745848444,3.966479522822219,-4.630208057952379,-1.9126051339097025,-1.2415113468582615,-3.645310362112393,14.113146852035978,-4.318514175813012,0
12,82.32574143950835,856.946540945493,Two year,Bank transfer,No,0.34226528822974556,2.5965057106728135,1.4771051632166712,-0.9687961221615876,-2.375595689279378,3.6047713915161745,-5.281800738145737,8.543676403361673,-2.8701378069584607,0
20,87.40127962925145,1821.56489260189,One year,Bank transfer,No,3.9888210921283602,-0.5295046862982304,0.9164098263122216,-4.002831548895218,-4.075209102804726,-0.6534873337719097,-0.8513885081473028,15.053900079486462,-4.349367988591085,0
20,20.0,481.3972320724265,One year,Mailed check,Fiber optic,1.1587009723803465,3.5250770454289713,-0.12470736370571622,3.62522705266275,2.005402861800921,-0.39595621867703673,3.063204588362248,-7.861115595451921,-2.180841464259043,1
40,69.26168669449508,2730.1149739699913,One year,Bank transfer,Fiber optic,0.47232348339313956,-3.1596938493012496,0.387340293035939,2.873999273702121,-0.5377142486595239,-0.8928564571910498,2.2841797345407713,0.8248866037389465,-0.36407718539693934,0
21,48.26476717242795,1084.1366240410364,Month-to-month,Bank transfer,Fiber optic,4.912083972552076,-0.7826799970834449,3.9877111726704126,0.2014138625390981,-2.8446946950368814,-1.0560644505198054,1.0576827391357473,4.84624308199451,0.20947075133020832,0
55,84.94991309627562,4872.974346373416,One year,Credit card,DSL,-3.318612624620732,-2.967071956818171,-2.284542742152928,6.342330364400942,-0.49085199673356494,-2.5180466237953323,4.020033033872053,-7.704169286932244,4.387586965756753,0
10,54.417875180138196,463.1207012695279,One year,Bank transfer,Fiber optic,-0.6063595369207195,0.3604268512812364,1.9816242669238844,2.5444390622930353,-2.3865129044536193,3.897206581187064,-4.6845483589727674,1.1979496004039607,2.972805102682081,0
38,65.62485529906252,2437.065020570317,One year,Bank transfer,Fiber optic,4.018731190727261,0.3255922364858854,1.7023912786498183,0.6979990472769728,-3.0925974548060986,0.06291190660534068,1.8508769153066866,5.970061493013024,-2.275136962411582,0
48,20.0,1011.6024330936326,One year,Bank transfer,Fiber optic,3.701873489727895,0.1588397649468618,4.663509752927429,-1.7840445650720684,0.2821443558019683,-6.517253426035765,2.7977874864641583,0.48331738214992287,-1.964988911334813,1
36,60.382047026157565,2249.4760902258067,One year,Bank transfer,Fiber optic,2.1030446435816024,-1.1942393086025098,2.9249091806028655,-0.2377845493423596,-0.5190868075398181,-1.12939311593616,-0.06968366624181854,5.615290891791025,-3.272407061475864,0
38,80.70174536071715,3023.7675150370214,One year,Bank transfer,Fiber optic,2.2143325350358287,-1.0871661583744396,2.9564986716795536,0.3881246178494351,-2.027129587433227,-2.574192335857324,2.5220126282401214,3.6461185650987926,-1.0791136896320075,0
23,105.38120899290526,2510.4066074265083,Month-to-month,Bank transfer,Fiber optic,-1.2805261254944398,4.457970872958523,0.8959571162591088,-0.8074275238362651,-0.5000331002892189,5.1507655280887485,-7.0388853153164765,4.748589964861049,-1.4821630072527947,0
36,66.81246777459931,2430.192189257769,Month-to-month,Credit card,DSL,-1.026990131372242,0.4905405611817302,2.3824336807986253,1.765686735731077,4.498963801142312,-5.475973737233228,1.1506922863857436,-6.194434254302344,-0.9894602811070412,0
42,72.56484761209836,2892.6748181593916,One year,Bank transfer,Fiber optic,-1.5274004661087601,-3.4983237196376273,0.031159687419000326,-0.2874408660760932,-3.0315664738533012,-3.517573045623437,2.243916904046694,2.8401241401995314,1.0951855007161615,0
43,20.0,894.020733601665,One year,Mailed check,No,0.4697804643276794,-1.1063509016252135,-0.6667020081404513,-1.2456794448542703,0.2445903906301764,-0.7482759552205754,-1.4456524666455328,4.994016196569026,-4.272269903720328,1
33,52.98589694384492,1803.7817184114454,Month-to-month,Bank transfer,Fiber optic,2.169079094941686,0.9052954930654062,1.807254679735519,1.832784038075282,-2.3469220856280524,-1.8084506145986023,-0.4606357473482141,1.8899683969162133,1.5206361358158713,0
38,73.05651104408145,2949.699991908986,Two year,Bank transfer,Fiber optic,2.3152601337330845,-0.8021230324904549,0.25318720794855976,0.7911621049845474,0.13337041759728963,-0.2751159474546901,1.0627332743129023,1.2139877667167598,-0.05518207597858127,0
11,103.45233011950799,1190.0597896471434,One year,Bank transfer,No,3.542403593707085,-1.9437493113020263,-0.4640405432545367,-2.57604671530828,-1.9413418031893843,0.806332479873557,-0.40620718326757077,11.371432452097343,-2.6618463998665174,0
18,42.790837285806944,719.5095918696634,One year,Bank transfer,Fiber optic,-0.5367065745461861,0.7995712288517081,0.4598900610399881,-0.2205133785190304,0.24986942740097362,-2.568067876441733,-0.06416329794006792,-3.1192914146626327,1.5673605861700861,0
32,20.0,654.4546419304166,One year,Credit card,Fiber optic,1.61030064014314,4.630208566724658,3.266446459826785,-2.6413612728037794,-1.9601614571514736,-2.4767291449671145,-2.8724136572509646,1.3274282267139326,-1.2852042376365933,0
21,53.62432424558981,1039.1978652628532,One year,Bank transfer,Fiber optic,2.4682830101992543,3.093138369065816,0.322099362554643,-3.4744879119287484,-0.9797569340246872,-0.3261880323482032,-0.3346054136806772,2.719553358915375,-1.5385766419464184,0
24,20.0,395.9792517147039,Two year,Bank transfer,Fiber optic,1.367534276548703,1.135126632262382,2.267611459530939,-1.6266284904376804,-0.7519244716261071,-3.8908024722109817,-0.266402463344794,-0.18595592192274737,0.2836073873571514,0
45,51.66031721263735,2285.503602045286,Month-to-month,Bank transfer,Fiber optic,2.7012859848559687,0.8608191781980894,1.4687746407850548,-2.753019901083954,-0.9777732761757537,-1.7977671088750626,0.7579553915737061,3.999580679165017,-2.2015516527247225,0
35,47.39910262731354,1737.5427263192198,Month-to-month,Mailed check,Fiber optic,3.078991043036154,-1.362733568509675,4.148900056111662,-0.31449139967629547,-1.0808008639716151,-3.7361180408612134,2.7165574357864495,0.2277305220302666,0.9829246445482211,1
25,58.57261334527775,1390.4834985378964,Month-to-month,Bank transfer,Fiber optic,-0.28976392420461505,1.6387251464944042,-0.41056701332155543,0.6741730435959046,0.6261441532149684,-0.049549455969954886,0.7547783351051176,-3.6326857249292437,0.10819136999973811,1
30,103.34608378348204,3023.654524156759,One year,Bank transfer,Fiber optic,-0.6144719562708878,6.389508143034056,1.1321572058262546,-3.5153402381623096,-0.3507720962203641,2.2681244881834504,-4.589392253866446,1.8112414239224892,-0.8853936599384507,0
16,120.0,1794.0105335797944,One year,Bank transfer,Fiber optic,-2.030434120098133,-1.426261966970972,0.00784600825458237,3.4135719927095676,-3.772395255531276,5.49427206375098,-0.02197849822453457,1.904612202129046,2.757257461433174,0
45,52.34683540312913,2323.2350505385766,Month-to-month,Bank transfer,No,2.2629133537898283,1.3870683789561848,1.489919117670077,-0.3800924425771889,-3.6583020083909568,3.4987685377234685,-2.173333647896208,7.666750246236366,-2.603969091953835,0
43,72.36449795207788,3003.2524277499,One year,Bank transfer,Fiber optic,-0.7593312454760944,-5.393377880825436,-2.5459942480879167,2.4082203448400916,1.7425368038216944,-1.5378589214614546,0.7967276360821973,-0.2843136737428748,1.7193287303663944,0
26,47.836825195198074,1307.6701347724115,One year,Mailed check,Fiber optic,1.4926085322442209,0.675391284206177,-2.2812398872404573,1.1415339637756674,0.3260369395381435,1.7402561186045056,0.5643685941062413,0.25383285968660796,-1.6527988200892243,1
